,Video File,start,end,size
136,2016-01-02_0130_US_KCET_Nightly_Business_Report.mp4,1578270.0,1578520.0,50373.0
137,2016-01-02_0130_US_KCET_Nightly_Business_Report.mp4,281150.0,281380.0,119893.0
138,2016-01-02_0130_US_KCET_Nightly_Business_Report.mp4,1243360.0,1243659.0,136216.0
139,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,441929.0,442179.0,689487.0
140,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,118900.0,119120.0,71977.0
141,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1634520.0,1634750.0,192355.0
142,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1676200.0,1676440.0,69509.0
143,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,440800.0,441130.0,597469.0
144,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,448379.0,448639.0,444204.0
145,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,830260.0,830460.0,308132.0
146,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1350039.0,1350199.0,397068.0
147,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1357660.0,1357790.0,472528.0
148,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1358880.0,1359070.0,42756.0
149,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1370170.0,1370350.0,180928.0
150,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,123309.0,123429.0,214452.0
151,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,132830.0,133180.0,75783.0
152,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,396580.0,396740.0,138306.0
153,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,403170.0,403340.0,229413.0
154,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,826799.0,826959.0,226428.0
155,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1372560.0,1372740.0,538654.0
156,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1374060.0,1374490.0,763638.0
157,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,585679.0,585989.0,214449.0
158,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,592730.0,592920.0,181588.0
159,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,606889.0,607199.0,104192.0
160,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,636110.0,636370.0,146539.0
161,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,651020.0,651310.0,28858.0
162,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,662710.0,663010.0,28180.0
163,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,668770.0,668990.0,277483.0
164,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,705110.0,705420.0,26175.0
165,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,349840.0,350060.0,321080.0
166,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,607509.0,607959.0,136645.0
167,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,629279.0,629629.0,287627.0
168,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,644110.0,644360.0,42124.0
169,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,118469.0,118899.0,321899.0
170,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,163530.0,163800.0,160732.0
171,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,806920.0,807250.0,446350.0
172,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,124559.0,124909.0,378885.0
173,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1129130.0,1129540.0,289135.0
174,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1361320.0,1361649.0,277118.0
175,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1372010.0,1372240.0,477864.0
176,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1630050.0,1630470.0,95566.0
177,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,1691690.0,1692020.0,517925.0
178,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,203290.0,203739.0,253649.0
179,2016-01-03_0130_US_KNBC_NBC_Nightly_News.mp4,412119.0,412329.0,411032.0
180,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,949570.0,949720.0,154932.0
181,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1011390.0,1011660.0,555504.0
182,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1025849.0,1025959.0,321564.0
183,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1053510.0,1053700.0,652891.0
184,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1054349.0,1054479.0,132153.0
185,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1068380.0,1068600.0,464208.0
186,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1077639.0,1077729.0,379232.0
187,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1085190.0,1085360.0,541458.0
188,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1101340.0,1101580.0,369196.0
189,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,74680.0,74870.0,222422.0
190,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,937640.0,937860.0,835664.0
191,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1041549.0,1041809.0,415863.0
192,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1063630.0,1063860.0,123051.0
193,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1067270.0,1067440.0,390500.0
194,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1091750.0,1091920.0,319822.0
195,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1096459.0,1096659.0,175352.0
196,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1099950.0,1100260.0,317531.0
197,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,205450.0,205480.0,604195.0
198,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,429740.0,429880.0,297433.0
199,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,310340.0,310659.0,42318.0
200,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,74400.0,74680.0,216078.0
201,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,981160.0,981329.0,258793.0
202,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1541230.0,1541420.0,536862.0
203,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,372270.0,372539.0,361215.0
204,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,969750.0,970110.0,327334.0
205,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,991850.0,992050.0,725025.0
206,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1040469.0,1040679.0,343719.0
207,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1047660.0,1047910.0,280761.0
208,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1151080.0,1151179.0,370401.0
209,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,947940.0,948100.0,61516.0
210,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,921140.0,921500.0,165039.0
211,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,66799.0,67159.0,241250.0
212,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,843490.0,843740.0,606758.0
213,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,994420.0,994680.0,995875.0
214,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,356130.0,356530.0,307343.0
215,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,245139.0,245499.0,176223.0
216,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1072090.0,1072409.0,174465.0
217,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1073950.0,1074280.0,238673.0
218,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1076839.0,1077049.0,325995.0
